RegionID,SizeRank,RegionName,RegionType,StateName,2000-01-31,2000-02-29,2000-03-31,2000-04-30,2000-05-31,2000-06-30,2000-07-31,2000-08-31,2000-09-30,2000-10-31,2000-11-30,2000-12-31,2001-01-31,2001-02-28,2001-03-31,2001-04-30,2001-05-31,2001-06-30,2001-07-31,2001-08-31,2001-09-30,2001-10-31,2001-11-30,2001-12-31,2002-01-31,2002-02-28,2002-03-31,2002-04-30,2002-05-31,2002-06-30,2002-07-31,2002-08-31,2002-09-30,2002-10-31,2002-11-30,2002-12-31,2003-01-31,2003-02-28,2003-03-31,2003-04-30,2003-05-31,2003-06-30,2003-07-31,2003-08-31,2003-09-30,2003-10-31,2003-11-30,2003-12-31,2004-01-31,2004-02-29,2004-03-31,2004-04-30,2004-05-31,2004-06-30,2004-07-31,2004-08-31,2004-09-30,2004-10-31,2004-11-30,2004-12-31,2005-01-31,2005-02-28,2005-03-31,2005-04-30,2005-05-31,2005-06-30,2005-07-31,2005-08-31,2005-09-30,2005-10-31,2005-11-30,2005-12-31,2006-01-31,2006-02-28,2006-03-31,2006-04-30,2006-05-31,2006-06-30,2006-07-31,2006-08-31,2006-09-30,2006-10-31,2006-11-30,2006-12-31,2007-01-31,2007-02-28,2007-03-31,2007-04-30,2007-05-31,2007-06-30,2007-07-31,2007-08-31,2007-09-30,2007-10-31,2007-11-30,2007-12-31,2008-01-31,2008-02-29,2008-03-31,2008-04-30,2008-05-31,2008-06-30,2008-07-31,2008-08-31,2008-09-30,2008-10-31,2008-11-30,2008-12-31,2009-01-31,2009-02-28,2009-03-31,2009-04-30,2009-05-31,2009-06-30,2009-07-31,2009-08-31,2009-09-30,2009-10-31,2009-11-30,2009-12-31,2010-01-31,2010-02-28,2010-03-31,2010-04-30,2010-05-31,2010-06-30,2010-07-31,2010-08-31,2010-09-30,2010-10-31,2010-11-30,2010-12-31,2011-01-31,2011-02-28,2011-03-31,2011-04-30,2011-05-31,2011-06-30,2011-07-31,2011-08-31,2011-09-30,2011-10-31,2011-11-30,2011-12-31,2012-01-31,2012-02-29,2012-03-31,2012-04-30,2012-05-31,2012-06-30,2012-07-31,2012-08-31,2012-09-30,2012-10-31,2012-11-30,2012-12-31,2013-01-31,2013-02-28,2013-03-31,2013-04-30,2013-05-31,2013-06-30,2013-07-31,2013-08-31,2013-09-30,2013-10-31,2013-11-30,2013-12-31,2014-01-31,2014-02-28,2014-03-31,2014-04-30,2014-05-31,2014-06-30,2014-07-31,2014-08-31,2014-09-30,2014-10-31,2014-11-30,2014-12-31,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31
102001,0,United States,country,,233542.6934054855,234108.6651213938,234753.43842425031,236133.9173055334,237713.1912701337,239427.39070397013,241273.86299882186,243275.563234642,245320.5003856468,247356.9266451717,249302.5692283231,251266.83283516928,253207.54088599785,255023.897687322,256793.06513672206,258522.27672877497,260279.79546439194,262011.4107648404,263755.5584816204,265556.6229749154,267390.88760859607,269207.2440536422,270920.27247529477,272497.2052492303,274018.4810798682,275519.55321542337,277087.66116170556,278666.4827840926,280374.2485106813,282191.452271661,284197.70687487256,286337.3159756946,288528.23134480236,290681.8203731806,292756.6873485585,294770.89843393787,296744.8657876269,298684.25215127674,300668.96692378545,302662.344935677,304769.0933902602,306893.7500298818,309119.4257800288,311443.8944328209,313877.2146254327,316327.0380059427,318702.8809574299,321012.18421306525,323369.38112968486,325908.47442082845,328692.9315175006,331750.4900830303,335144.49567011505,338840.52254063624,342749.5503195056,346682.28527549154,350551.9636540918,354206.0214229096,357534.8201093843,360790.2206037408,364047.86396186333,367491.45439428877,371016.63541110535,374883.7263592596,378866.9584450939,382949.7398268105,386958.8075056339,390961.1782627351,394883.9688027189,398559.67177367647,401881.74289822363,404889.6087855343,407628.14801026555,410226.90497866157,412846.2173966404,415501.1132160514,418077.82849015156,420326.2591216368,422078.43593112705,423394.6049191659,424169.3705181089,424700.28512577986,425015.7035035466,425335.8812973769,425608.9127022818,425968.869593752,426282.11585356033,426535.0671514997,426413.5348128338,425892.2607343856,424806.6012577371,423455.5615840505,421772.4205966632,419949.0154206233,417836.4155706836,415593.5808783584,413037.21241908177,410077.68999813026,406621.9157403661,402825.6879750518,398854.4801854643,394851.2141882919,390720.79936687433,386402.76158783556,382090.0205058901,377989.69706814823,373942.72725724353,369932.46864611027,366270.5525104554,363390.3219383752,360899.9754956249,358351.731399156,355733.0897014553,353297.5883209417,351145.1067829425,349113.0828949951,347192.35918578826,345587.0955651331,344777.843893897,344578.6898814508,344817.33330212464,344990.51478527323,345347.535737051,345857.3034251481,346291.5040354337,346173.9904236671,345168.51353970636,343550.54421169875,341624.8146315249,339693.0487078404,337859.38176867797,336237.6387410815,334881.1259146616,333709.7912548107,332659.39043540636,331517.32235485245,330206.5275703597,328904.1229322191,327818.1675152983,326901.11096207035,326025.47428602417,325102.63876307174,324408.3336671687,323840.4887732573,323719.7568727336,324038.6523648606,324930.3187362502,326075.3874197962,327400.00684056367,328869.54644401924,330286.52587989275,331727.38445425726,333256.1769225307,334893.39574438456,336621.07946086535,338444.9971856933,340697.48518867063,343147.9497006577,345573.73355337535,347886.0070465777,350509.20280482277,353578.40581840376,356671.53292842576,359639.5655767719,362402.281909144,365206.49147257424,367652.3346403092,369715.38211165176,371518.38742523664,373316.76029637665,375266.2657568277,377151.39522661857,378865.77126853046,380105.31618508167,381103.0992780377,381800.0267197837,382808.912961602,383587.34523044695,384704.7580296628,385724.1809085414,387508.7894693604,389583.31239630794,391840.85697794356,393474.3618325421,394888.4940513671,396039.2303357687,397320.5984012648,398684.2685876973,400347.51502426894,402112.68870058795,403832.6053892304,405459.7068099254,407387.7648694697,409285.21118006395,410751.545672852,411981.265950983,413115.92741772573,414269.6317676746,415047.39070233196,415458.67860014463,415760.8442295547,416536.312446533,417909.04513565527,419996.0960410251,422182.52154625073,424488.6707067117,426663.33575529867,428933.66529843333,430709.41599631176,432135.65160724794,433027.2946883282,434011.9665275025,435330.54640290566,437036.6315517362,438880.5486582117,440892.58640532725,443024.56152621267,445034.7673786238,447187.9167845906,449219.59563383646,451453.3564300472,453247.2241937337,455277.22299277264,457099.22943840147,458854.92320888373,460139.95999437454,461351.14798871166,462411.6086544562,463235.6028388527,464047.4436814214,465026.8136385207,466089.705559314,466707.09438692965,467048.051206324,467141.4797077598,467494.28970831604,467980.9467961851,469163.6516761123,470891.3648740749,473118.6357726226,475376.4747471609,477722.78224161686,480104.86276984535,482081.1923270805,482913.8474536601,483084.2134599705,483807.71727856173,486487.68712617346,491538.29617400124,498354.4040638522,506392.1229416213,514718.61994754017,522961.57671082066,531523.8049148398,540391.2569353877,550225.0676364457,561116.0551980474,572217.397808136,582008.4275141124,589387.1562359802,595286.1598242493,601043.1160441237,607635.6499293359,614855.0083323343,624005.8258780655,635033.8190600892,648396.248957482,662243.8567287563,674514.6575655257,683708.831914805,687088.6197739906,685407.173545635,679989.7400557718,675244.4806642159,671601.7866209121,669129.7195917987,666137.2992250008,664244.386303865,663290.4711968111,664471.2611837746,666775.2612671644,670297.1358493232,674032.90515956,677447.12618622,680266.5214240098,682330.859253461,683875.992107627,685130.9959176858,686257.1117488644,688166.95912902,691574.435707887
394913,1,"New York, NY",msa,NY,342441.0557764622,344021.2981300844,345565.0588020789,348705.7300267594,352047.4845357056,355746.9541610773,359760.239062705,364081.89399093884,368534.16701882513,372996.83330451837,377159.8085678516,381205.7351357624,385265.1898846478,389493.211551514,393476.9097366603,397366.2634039493,401318.9402806975,405665.1638844257,409975.327116599,414103.878289829,418122.1962261468,422577.2879661887,427060.31145184767,431433.8134937508,435875.5838634942,440215.36193976895,444300.14129412797,447896.86413254286,451404.78997015307,455153.4951686302,459231.4596495564,464340.5556101715,470266.1108580495,476387.28401230555,482214.8181664261,487927.6809824516,493954.1654564733,499980.6957049256,505965.9939870813,511391.64094058704,516738.77860318724,522382.09606741817,528281.0005002473,533926.6612020413,538846.3326050331,543235.3974094127,547426.7200062516,551544.0606223154,556374.0918581627,561321.3115151325,566428.080857447,571152.5063148133,576419.3299817644,582173.1752232695,588708.7535616329,595481.5551620028,602715.1396566724,609927.4818490763,616919.5101175072,623168.815119084,629328.183359386,635537.621061592,642202.004737348,649303.0306094867,656822.0927174335,664220.7658180995,671121.2081296742,677592.4563782014,683901.9655438216,690279.7923636084,696341.3770572006,702379.0342393001,708226.2587632169,714047.7884800015,719037.9574181229,723634.5238896311,727793.4679936194,731798.0979643073,734502.6458836179,735920.2319176095,736211.2420377927,735682.6551129669,734521.9389507353,732593.6549416636,730597.4652996707,728901.9228243058,728596.0453131595,728481.9342250625,728385.987907358,727026.952436067,724884.3897425834,722436.6308979491,719762.8814073572,717655.5367158912,715717.2058143172,713980.9776985305,712441.3956862021,710639.9366283935,708249.5424096907,704913.6987270638,700301.1513098568,695492.337692176,690709.8194809213,686539.031549154,682422.2421621871,678167.0767533154,673565.6555126071,668862.7985504257,665058.9810075097,661719.8009407776,658813.7171809447,654983.1391804535,651239.4482404337,647014.2181626401,642731.513476465,638374.6972133942,634685.9311420143,631368.3081739914,628670.1238493738,626712.5657490375,625581.1390161646,625305.047754648,625201.2243455616,625353.048182315,625395.256451727,625764.714977425,626093.017418256,625647.6059931195,624191.1372515153,621784.2139499296,619117.6617673222,616442.8530140556,614440.7976195513,612940.1501625925,612001.08357327,610853.9736567632,609497.6608087715,607655.8033866425,605625.7065124208,603796.2684397856,601978.6011785573,600149.9489384865,597919.0339455075,595678.4960192459,593703.7076964455,592505.5533382702,592661.8562564064,593882.2563094558,595832.5928202141,597439.8192861943,598476.7452986487,598943.7276194274,599489.1953516365,599791.3888548994,599732.4052058036,599493.0309232409,600291.1582571153,601950.2493697188,604123.5396477396,606073.4144407609,608510.3680776627,611553.8351940716,614799.254224759,618034.650245165,621119.867803753,624735.358020248,628046.3581190536,630504.2297029998,632948.6627754265,635779.8517654361,639828.5095725096,644049.0315931451,648078.1698032058,651008.4716730431,652669.2190125827,653424.073670558,654535.9791204752,655671.0923083547,657493.8043820042,658517.4031195887,660180.7916252908,661882.0791070955,664202.3080718297,665676.3073401273,667469.9626088868,669086.8687363574,671012.4865485317,673346.6543244041,676928.0293608867,680553.0766780233,683148.0570322989,684979.4097036539,686863.8872535481,689165.5297153981,690632.1703338065,692587.0945093681,694600.3301319847,696601.0052278406,697888.3085608287,698044.180586144,697963.8470058963,698389.5347771513,699820.1156517854,702938.3460230561,706035.0529562673,709328.7669367474,712253.299451468,716001.9328699483,719594.7543802308,722684.8103061948,724803.5524797415,726615.3983783257,728216.4038005994,729720.735710768,731210.4546471186,733363.9202622897,736112.2813128317,738729.290326069,741610.4953140541,744399.3369465874,747727.239967778,750478.0533768336,753050.4022959328,755224.5415327987,756811.4353238167,757709.7685983289,758608.0369011754,759194.5152155356,758743.6773971653,757194.1467581865,755678.3108558574,755370.6918633651,755012.5251540142,754650.9114005006,753386.3669493973,751896.0797462133,749754.2957223438,748452.0499533964,748261.9061862013,749108.4068144,750156.1949071233,751301.8210478224,752549.9547800081,753767.2663256205,753773.192987077,752978.6322095351,752799.7916528845,755305.395018605,761266.1171174975,770196.7657605436,781928.7980556926,795713.3877244733,809058.2606642967,822656.7654082748,834967.9937982237,847573.3958342104,859825.2007787185,871198.6323431027,880171.7507228962,886104.8845918318,891386.1620823289,897993.5358791339,906646.1985605502,915334.7668706503,924872.7248462393,935339.6624617508,949084.7904872127,964606.2236770926,980353.5303800498,995591.7251972222,1005249.0164751703,1008435.3859906774,1004287.3731233595,1000307.3377995215,998232.9099898417,998581.1513012374,997912.4685608099,997798.9096989097,998423.4044324638,1002847.6289728386,1009776.6050925486,1019074.0355872827,1028500.8535941009,1036072.5228251017,1042126.4014116167,1047391.5340611084,1052617.604424783,1057560.3581426835,1061742.7700311032,1067420.1920510915,1077103.4965466426
753899,2,"Los Angeles, CA",msa,CA,435622.3818475199,437699.2514725425,440003.99537975254,444646.4837476203,449412.18775420194,454070.1397249685,458805.3616085706,463275.907703796,467247.9920211803,470540.6036329165,473669.6732242719,477151.48221641703,479901.7387945265,483077.3108718874,486451.14244169527,491327.6783628629,496206.5485700257,500541.48166332464,504752.28367975913,508497.3917235068,512170.000523204,515371.5733513083,518293.4014820752,521507.42607556813,524076.674303916,527310.9784236453,531389.5084790951,537110.7411072574,543695.8168514431,550763.5615833778,559184.2402431488,567792.2963734594,576107.6753288672,583458.9159011947,590829.6691314351,598427.7452095653,605088.649004272,611561.6138583509,618405.7292387882,626508.426901917,636073.9166842438,644556.5823434157,654260.3380062672,664314.0266961951,675730.0092047069,685812.2462529655,695441.9872520883,704295.6157774682,714499.6365818552,726643.6702591283,741668.1227425691,758792.5412922063,778759.5970299718,799369.0161769683,818134.8838315035,833255.64066544,845744.7975477107,857335.1259477763,865396.2296565544,873921.8997742737,881870.7739573343,891848.7294818241,903263.0396802468,915308.8260537091,927102.3345895885,937245.9496940017,948811.1182880668,961737.5990515108,975662.4335764735,989527.3039637435,999972.904626421,1010078.8696332878,1018460.253724117,1026368.4588017198,1032976.2067047149,1039032.1428887484,1045720.4909198812,1051490.26024922,1053540.5497701534,1055261.867539552,1053465.4659655371,1053186.515586607,1051188.1462604187,1049973.4211128817,1049635.235195691,1049376.9729545368,1048160.1670314105,1045136.9623632251,1039663.6968612658,1034179.0299457383,1025457.9529095554,1015713.7641856886,1003777.3408167479,992334.5526116757,983637.55609437,973722.843864988,963579.190677126,949802.3223463981,935492.7525156225,917777.7477302002,899236.62519997,881626.7723522834,866878.9669969844,854926.3952045763,847351.4522409057,839057.811722902,828735.5536165428,814294.4190373551,802113.9147889748,794532.8468298499,789030.090806752,784673.799388481,780500.9887126818,775309.2692646546,770870.6240135911,766776.7434337465,765418.1515293932,765622.7501690214,769335.2736151599,775865.2467402435,779378.2232815186,779915.0694220514,780023.9184845933,784094.8204164561,789023.6156121044,789883.0261243187,786611.3555202541,780287.402184555,773111.1261590415,766267.8182137335,760070.6427311627,757013.0057382388,755343.1642513698,755499.6057425208,754302.7486664407,752661.9210026772,746892.2953344976,743771.4315493522,741616.7808833927,738761.2974413793,732904.4094463763,726656.1462152916,724763.7831402533,725358.1141132084,725258.5462301332,723190.2023538258,719521.1675583177,716149.549880366,715118.7865616173,715469.4992822512,717176.8312173109,722224.4601070812,730508.5420977523,742002.3612648868,754162.3054375836,766253.1297254143,775713.8610339002,781317.0924377665,784385.9082938692,788775.3264315176,797017.6579809077,808134.254972001,819749.028409745,831655.9432218154,844326.9655173072,858754.3400510688,872094.8495953976,884011.7989174342,890619.4891895201,893209.6087264331,893772.2925454696,895856.5123874942,898483.9190067769,900367.1189581346,901232.4318452334,902944.2646671426,908302.297798104,915916.6180109415,926607.538225871,936373.7909829858,944819.851937001,949477.6464882103,950893.9105549324,949567.7169910554,948780.2985818562,949293.1703798167,948426.5520265425,943228.8131222312,934734.0299687424,926512.4079566406,919340.4474426606,913099.1075488166,917111.605111258,931811.1157690776,951172.3601516001,965845.0529300141,974251.0715675158,981664.7635366452,981867.9588461696,973787.0484050239,959306.7855509961,948136.1118352175,943390.7699816927,944356.9987507233,956056.8961801816,975577.3488399448,999090.1269918863,1016035.6908975836,1027098.5257289419,1034841.083878228,1036392.9161032365,1037340.8345947705,1038772.4411506908,1046548.0187056442,1054430.5125482983,1063691.6550115866,1074292.4587591088,1085636.6817464412,1094878.5628418615,1101530.175353055,1107695.8160583691,1112713.0244593003,1118484.1766652388,1127683.1403713583,1140079.7354748412,1152793.1697909108,1161810.1448185,1166297.968120375,1162327.4960717338,1151248.9014612723,1138397.8669716676,1130265.0936668313,1126866.675275631,1125091.4524063438,1125597.0403166532,1130236.6551550962,1138260.694796127,1147762.5433366382,1156406.4480744463,1163876.176637594,1168137.288365157,1170638.4371050417,1172677.774696797,1174290.1244991862,1171522.9941128825,1165114.536312468,1162842.8102362705,1170024.3055377344,1187599.6419831435,1209877.672323009,1235378.0370106853,1260120.9184981647,1277647.3573793287,1288354.5060771212,1294901.016517387,1308065.3950380285,1328595.2204288335,1355326.868233919,1381839.7153285688,1404534.4950446908,1423445.9535964837,1442410.774363501,1463411.040776455,1488104.1561195,1518260.3184846833,1554162.1246194828,1594236.2885254857,1630837.3220912851,1661161.3683104322,1680619.426601773,1688555.1902161615,1683083.8097131953,1669487.1284498808,1657639.8182824443,1650698.913855585,1647687.1154673488,1636136.0406230483,1619613.9649915395,1603348.30632509,1599946.5341149587,1606917.916506055,1622610.6306056727,1645303.0483868096,1673435.1832991634,1701462.211183125,1723228.8258096452,1738312.8924505077,1747144.2332318935,1747378.1459984498,1742490.0398397616,1744158.0899770362
394463,3,"Chicago, IL",msa,IL,286828.16234630655,287158.6165613503,287794.4766720519,289416.88271301746,291277.07327268604,293272.4754713592,295228.1455020935,297919.375811083,301062.96845980437,304712.6683396018,307476.5668686165,309762.74398655776,311655.6395420482,313711.51046641433,315832.7673892809,317863.5825793343,320159.3051172429,322487.39698856504,324750.1789410345,327439.8697178017,330438.35894375836,333793.0799692198,336226.2258612585,337983.43458114343,339349.7556937678,341059.81161825446,343145.20704935654,345057.4165559989,346903.48152732506,348752.18399449525,350767.7039885249,353431.9500085852,356305.9075604494,359411.6758387901,361395.3180027581,363127.34880886314,364716.0064321,367067.7875389739,369477.4118641937,371992.7462727931,374083.95203846204,375860.2883166177,377282.84909140156,379296.55151210976,381882.52206748025,384833.5067724688,387095.16398316785,388878.87153744977,390864.4632380207,393164.9920545023,395573.12084230717,398095.9829095756,400828.2520819869,403965.2456519648,406798.91394695797,409971.9092195122,413183.3187934311,416798.1123725598,419909.45547257195,422806.53680642025,425490.50334687455,428619.0344807652,431841.89303169306,435098.78351003135,438313.2385687221,441661.7887087868,444986.21537436545,448562.932517702,452444.35813042946,456426.2363550118,459393.74424502376,461965.5962673256,464423.27998334746,467357.6170504059,470442.9088456579,473090.55795440264,475664.88921304763,477372.5469720692,478610.9215180198,479492.5295173684,480320.5848229032,481028.50123395986,481747.1424588388,482695.630473408,484330.3700355175,486081.7754656945,487703.8267846185,488582.99267091026,489010.5069813037,489044.5762557741,488723.24815487483,488016.3157275217,486628.49489623477,485071.4972732955,483610.2687794846,481855.94751219446,480039.66333030886,477144.1764170662,475444.32002057665,472612.9139231979,470838.7346639989,467470.33248790674,464765.4745371632,460608.91377350345,457062.2711495962,452512.2715220411,447987.93775612424,442759.1141759882,436364.7464168987,430970.164504315,425917.932021271,423128.5245309521,420053.31959028466,417093.7678633449,414261.7762264738,411696.2817334558,408663.1893264417,405449.0482173821,402297.15966341394,400371.2037836355,398766.18108526577,397775.6809642359,396535.219313615,396932.15785937913,396677.7441494651,397099.7179452917,394726.32674105413,392546.9923557116,389085.8151115381,386511.9090831091,382584.1721302639,378848.3148281447,375134.6980223717,372663.3141604963,371033.0797832806,369299.92621936876,368255.47829680046,366975.6894481061,366577.44784500514,365456.5557863798,364097.0370804723,361223.3258456537,359016.02453297045,356205.58822601446,354853.4284108935,353376.0846411416,352994.99043182976,352659.1140522586,352439.4026304125,352718.0664402514,353310.6761715847,353956.03443468764,354325.5981897183,354470.2112079529,354379.535240158,354485.18775950256,355657.52839455503,357908.83294431545,360805.98538626824,363727.4960595172,366372.64390250767,369027.1897884742,371354.2071609693,373752.05202976055,375802.8909344653,378274.6187064087,380948.2685259506,383407.0825909634,385633.6076815338,387635.5744300547,390179.3952432335,392467.044641102,394616.18716216827,395826.7293145736,396591.66609209264,396728.5277052781,396987.3062656691,396975.88615730725,397396.45123708644,397764.5403576125,398657.7239531071,399459.9011942942,400941.72124886053,401991.8959915315,403258.4624286643,403799.2341962629,404279.551326793,404930.411858249,405828.7298157177,407061.4583066946,408337.24782999256,409560.59943707165,411135.3838887568,412772.703047197,413732.49089039187,414079.45840610395,413702.0853441786,413450.0695137345,413054.93750746007,412529.7571304292,411773.34314739035,411274.77076981444,411263.0546888762,412438.4504779063,414362.85212823283,416654.31437627116,418738.9757428884,420238.7846448216,421275.1479636061,421330.3454491824,420849.7445963753,419985.98478776094,420057.1442144306,420511.44457015785,421309.91086947895,422336.5424016716,424085.65791867505,426061.9202278568,428191.497800574,429962.92849962646,431416.5921111068,432104.2101871756,431955.9404556859,431462.5605756165,431036.1321924886,431064.39097086154,431366.34473921265,432054.74676534865,432593.570097171,433262.5053058223,433628.4010880873,434290.4025797494,434409.1147440477,434072.2888819316,432730.70594340033,431178.2171225701,429612.346568583,429069.3190419968,429019.15145080397,429426.1928501075,429710.23190531303,430742.92491640314,432309.47460206825,433687.92359715543,433951.5429838649,433104.5949636018,432395.21144049225,432787.2897190226,435370.891187595,439957.68422066676,445842.85094904545,452276.34950983914,458282.42986495624,464540.0758298792,470416.50858704356,476292.05853930744,481850.50702264503,486979.3459747922,490890.34609463025,493334.15603820165,494935.0202575379,497078.3116189195,500348.33594542556,504267.9275595068,509744.152832663,517056.975538613,526883.4287610215,536994.8488337458,545264.6933467024,551302.3265217479,553883.9872157718,553517.4783524214,550449.3197894873,548052.5822372646,546906.7988035273,546944.6910420187,546806.8635006974,547927.9165009722,549967.9373126415,553271.2184775203,556394.3497030111,560054.0308022503,563612.5324504877,566598.3605225268,568641.6592298426,570229.2800145114,571547.212372851,572728.4313972526,574021.9533089924,576792.4850645754,581247.6143036612
394514,4,"Dallas, TX",msa,TX,268122.2577986282,267939.5325516176,267976.40275497065,268096.6469180466,268409.2077226604,268624.49504090776,268755.20859115996,269111.7013247984,269686.39770393836,270424.4677786609,271129.81255667907,271794.7769846247,272131.425290913,271868.77063870936,271327.97359463456,270921.2680008495,270934.38093501393,270999.8452801117,271096.02042569866,271347.8745145317,271712.3551989527,272077.879120929,272210.39970735385,272220.3885923832,272125.672721181,272276.11840098054,272601.6337188774,273172.7239691196,273703.25844920805,274501.3584333791,275352.10473021906,276389.19829108147,277211.57391427737,277915.25728616567,278403.6115163486,278791.49451340566,279024.8804601488,279135.87886257167,279298.63952328614,279525.85913089843,279663.454347106,279913.53743768344,280037.3545339361,280257.097884195,280383.7332954877,280645.64959906886,280884.23840685183,280983.9295634842,281572.98584494175,283259.633282414,,289816.2288360132,292445.05543800356,294077.9557341763,295153.9882057994,296413.03630728234,297859.98675232584,299385.872885718,300461.6252366307,301339.97363933694,302520.1115169938,303634.00975925516,304592.58324912866,305367.78738754604,306535.28350061824,307998.0413185439,309481.1279242986,310867.5726449907,312065.90624421573,312830.1416020651,313629.4418717817,314145.33948256704,314477.78761566355,314913.8378879377,315566.29904222133,316827.2606675418,318394.94926834997,319921.12613424665,321165.069374434,322220.08829014545,323305.1673869878,324839.97673189983,326092.9465781672,327238.509343659,327137.5702936272,326382.1536770561,325520.3436320091,325591.0641523453,326259.3849062032,327163.18757523183,328017.8101707445,328917.18149650376,329803.57158563944,330332.1488652962,330620.00066731573,330853.54055744415,329681.4518400944,327880.25245414936,325499.11289963615,324311.57465515245,323468.287498174,322715.55491683027,322116.1734132927,320990.2883023546,319524.8041301997,317730.67760004854,316486.2456599153,315575.1386062742,315071.6119392112,314851.35626095376,314943.41759600426,314926.3858965394,314845.23537768325,314504.84116775246,314420.42203517136,313836.5242247936,313321.103117618,312435.28390077635,312705.2907980783,313270.485600152,313836.96320991,313929.4492267606,313984.50320552074,314588.43445021205,315097.4539200357,315289.081679421,314639.84800481127,313331.7731407665,311634.0479321192,309998.1969336705,308360.87904444925,307345.24059156614,307018.3069878534,306999.23194139387,306930.68748413277,306240.5970440686,305871.72779991827,305511.93273278506,305867.2899312998,305809.36823613034,305793.6769123796,305525.98663006484,305504.95276995434,305184.1501896624,305268.121540324,306351.4210668286,308275.3531240092,310223.68526340724,311931.19168854895,313582.2937575618,315104.24495807174,316599.7096574442,318058.57952345925,319655.44797314954,321349.75040142814,322897.5072790731,324876.16594119987,326857.610220462,328782.59519950434,330207.0824401186,331846.0401942192,334254.37639513373,336728.54604573775,339084.21494419075,341255.68300689565,343789.25420690636,346109.80041690305,348050.98412328586,349895.7280080491,351818.0120066229,353886.62585523754,355807.0741946113,357739.9643061892,359594.51350007864,361514.6330849558,363477.96931024967,365893.2691878741,368242.3827625494,370659.4907219521,372777.3818067207,375602.13058312907,378884.7444479773,382335.6970418215,384827.4914040533,387294.3999691971,389533.48039266927,391998.91861498216,394364.9796329097,397060.9084605861,400038.5199689862,402818.7610417894,405288.9488085382,407824.7738879416,410298.96679618367,412588.3484970324,414673.5901057287,416542.10373527976,418160.9399144407,419140.0385281421,419696.46816468117,420331.081880775,421560.8850040952,423458.48763102246,425733.56356188725,428054.4963455005,430243.59815479507,432305.2329237359,434553.4753202373,436257.87744315277,437640.22950361617,438207.38186782016,438811.6304055679,439588.3467593728,440743.085484095,442069.0270136311,443579.1491785205,444886.39171561814,445831.3069696224,446599.1395723531,447425.05575745384,448446.3082107476,449009.5338101193,449761.35816255765,450169.10314299964,450504.0625111551,450080.1065203331,449836.71131765033,449707.6503977405,449960.291719547,450467.3516868795,451058.34143531864,451442.1394033569,451188.95503139216,450692.153932873,449932.4972921533,449501.54095881636,449417.67707467073,450000.6200011473,451034.907226526,452585.098049076,454735.2515429603,457094.75402182207,459297.0129502875,460392.1212669767,460294.3262544714,459798.141335994,460034.81422963826,462071.1219543414,466161.9963001336,471713.53775352985,478207.34124349424,484934.2883367419,492263.2705253491,500250.3597701911,509452.05648544984,520534.8488383554,534215.7382645922,548818.9255690019,561976.6829208304,572487.5921618968,580971.7161537401,589477.9808887473,598730.7530686648,609289.0379855725,623820.5791796193,642188.3907216097,662789.9873127992,684597.3719588734,704688.4581030504,721772.290762101,728684.7596455937,726722.8013155,719082.1204972117,712236.2242549104,706959.6402526252,703345.4660004232,698775.9880684154,695224.9311750291,692918.9934097145,693837.779162948,697502.0197926592,702226.8096604821,706724.4904765567,710099.4422001677,712625.3783024804,712378.0943987243,711802.0635775152,711041.3489635852,713025.1679541571,715854.8227727857,720090.4970877096
